0	2246	1	0.2678239643573761
1	1109	3	0.28064554929733276
1	1607	1	0.2726704180240631
1	2265	2	0.2666471302509308
1	2367	1	0.2990912199020386
1	2895	2	0.2867096960544586
1	3977	3	0.317611426115036
2	4852	3	0.2583982050418854
3	4986	2	0.2534544765949249
4	694	1	0.28977254033088684
4	1134	1	0.32501187920570374
4	1527	1	0.26598286628723145
4	1632	1	0.27887850999832153
4	2138	1	0.28578248620033264
4	2597	1	0.31430676579475403
4	2625	3	0.26480966806411743
4	2639	3	0.2707117199897766
4	2679	0	0.29021120071411133
4	2870	3	0.2707434594631195
4	2900	0	0.2785298526287079
4	2994	1	0.3423754572868347
4	3132	0	0.26975786685943604
4	3156	0	0.2748313844203949
4	3365	1	0.28189751505851746
4	3517	3	0.25426721572875977
4	4271	2	0.2827118933200836
4	4339	3	0.2682589590549469
4	4406	3	0.28153982758522034
4	4431	3	0.27199772000312805
4	4432	1	0.2704879939556122
5	3159	2	0.2792282998561859
6	4391	1	0.2567921280860901
7	3127	2	0.26116102933883667
7	4776	3	0.2656157314777374
8	591	0	0.2705608904361725
9	1073	2	0.2594909369945526
10	1978	3	0.26058804988861084
11	715	3	0.26916763186454773
11	2054	3	0.2728297710418701
11	2535	2	0.2881980538368225
11	3155	3	0.2669323682785034
11	3166	1	0.30796486139297485
12	3698	0	0.2733766734600067
12	4494	1	0.2743954360485077
12	4769	0	0.26088768243789673
12	4780	2	0.31578028202056885
12	4905	3	0.2707222104072571
12	4971	1	0.27302980422973633
13	168	1	0.26879844069480896
14	26	0	0.3297528326511383
14	37	0	0.2708517909049988
14	135	2	0.3452982008457184
14	220	0	0.2859635055065155
14	244	1	0.3048935830593109
14	331	0	0.27692556381225586
14	346	3	0.3153442144393921
14	399	0	0.29689541459083557
14	574	3	0.32765674591064453
14	628	2	0.3317209482192993
14	632	0	0.29376769065856934
14	660	2	0.3310181796550751
14	771	2	0.2768391966819763
14	821	3	0.3016374111175537
14	872	2	0.36359062790870667
14	896	0	0.2759069502353668
14	1502	2	0.2824361026287079
14	1545	1	0.27436426281929016
14	1610	1	0.3421405255794525
14	2582	3	0.3195885419845581
14	2876	1	0.2984781861305237
14	3014	2	0.3230743110179901
14	3115	1	0.30799829959869385
14	3841	0	0.26289647817611694
14	4477	2	0.29834282398223877
14	4587	3	0.3283079266548157
14	4644	3	0.28585633635520935
14	4844	2	0.32547512650489807
14	4863	1	0.32881560921669006
14	5037	1	0.34673675894737244
14	5084	3	0.26452401280403137
14	5148	1	0.2573401927947998
14	5199	1	0.273857444524765
14	5201	1	0.2706701457500458
14	5262	1	0.3193792700767517
14	5272	1	0.29716017842292786
14	5278	0	0.3097819983959198
14	5279	2	0.3272864818572998
15	645	0	0.2807309329509735
15	954	1	0.2647274136543274
15	1628	2	0.2749665379524231
15	2597	3	0.3009547293186188
16	22	1	0.26000362634658813
16	1315	2	0.2789689302444458
16	1549	3	0.2705521583557129
16	1967	1	0.2855803370475769
16	2123	0	0.2901794910430908
16	3894	2	0.26233983039855957
16	4796	2	0.33981820940971375
17	1946	3	0.28301918506622314
17	2094	0	0.2636028826236725
17	2265	3	0.29443734884262085
17	2996	3	0.2585080862045288
18	168	0	0.28562498092651367
19	280	3	0.2696041762828827
19	565	3	0.27787500619888306
20	7	2	0.2601233124732971
21	2257	0	0.2750682234764099
21	2290	1	0.2769157886505127
22	3403	3	0.2994694411754608
22	4477	3	0.2965426445007324
23	1855	0	0.2582048773765564
24	280	3	0.26568490266799927
24	469	0	0.2741330862045288
24	647	0	0.31744033098220825
24	2593	0	0.2820620834827423
24	4626	0	0.30491140484809875
24	4813	0	0.3296777307987213
25	2147	1	0.2899482846260071
25	2582	1	0.25749295949935913
26	1873	3	0.2538219392299652
27	5272	3	0.25216764211654663
28	1545	1	0.2756444215774536
28	4813	3	0.25955596566200256
29	4751	1	0.25220873951911926
30	200	1	0.26010143756866455
30	760	2	0.28004974126815796
30	851	1	0.32396653294563293
30	1775	0	0.28017154335975647
30	2785	0	0.2636449337005615
30	2791	1	0.2677520513534546
30	3993	2	0.2759637236595154
31	589	3	0.2662673592567444
31	1602	0	0.2605579197406769
32	608	0	0.26393166184425354
32	1264	0	0.2547961175441742
33	10	0	0.26345428824424744
33	608	0	0.303527295589447
33	1012	2	0.271650493144989
33	1109	1	0.29009881615638733
33	2038	2	0.2855986952781677
33	4477	0	0.285264253616333
34	3541	0	0.27868884801864624
34	4096	1	0.26803937554359436
35	1048	1	0.2789527177810669
35	1299	2	0.26801279187202454
35	1354	2	0.27339157462120056
35	2116	3	0.28264689445495605
35	2367	2	0.28627634048461914
35	3166	3	0.3121279180049896
36	167	3	0.27425986528396606
36	5073	2	0.2675463855266571
37	255	1	0.26086392998695374
37	1768	0	0.25654473900794983
37	4390	1	0.2627609968185425
38	22	1	0.25903457403182983
38	1848	1	0.28667014837265015
38	2001	1	0.2671670615673065
38	2486	3	0.27082282304763794
38	3036	1	0.2700986862182617
38	4724	2	0.26769962906837463
39	4908	0	0.26455456018447876
40	5150	1	0.25959908962249756
40	5259	2	0.25895848870277405
41	195	2	0.28071004152297974
41	1275	0	0.2707516849040985
41	2548	2	0.3038659393787384
41	3608	0	0.27786529064178467
41	4531	2	0.28727543354034424
41	4537	0	0.31946802139282227
41	4569	0	0.32621803879737854
41	4586	0	0.29030659794807434
41	4618	1	0.33058294653892517
41	4630	1	0.3058398962020874
41	4687	0	0.2888323664665222
41	4704	0	0.31831273436546326
41	4720	0	0.30166342854499817
41	4744	0	0.3366933763027191
41	4746	0	0.30938759446144104
41	4748	1	0.2912865877151489
41	4760	0	0.29252785444259644
41	4778	0	0.30127185583114624
41	4784	0	0.32395246624946594
41	4785	1	0.3280636668205261
41	4810	3	0.2884008586406708
41	4813	0	0.3147560656070709
41	4822	0	0.3085034489631653
41	4828	0	0.33093956112861633
41	4845	0	0.28974246978759766
41	4893	0	0.27726563811302185
41	4918	1	0.26691946387290955
41	4973	3	0.3123805820941925
41	4989	0	0.31581389904022217
41	5026	0	0.29644519090652466
41	5032	2	0.29970279335975647
41	5042	3	0.3346956670284271
41	5053	0	0.30709269642829895
41	5145	0	0.27539169788360596
42	306	2	0.30158108472824097
42	565	3	0.33663368225097656
42	1142	1	0.31526780128479004
42	1152	3	0.27395492792129517
42	1294	3	0.2893116772174835
42	2149	3	0.31458795070648193
42	2306	3	0.28843051195144653
42	2635	3	0.30184298753738403
42	2839	3	0.2914493680000305
42	4574	1	0.322177529335022
43	2872	1	0.2610158324241638
43	3384	2	0.26187336444854736
44	4441	3	0.29357239603996277
45	8	1	0.2910509407520294
45	13	0	0.33695054054260254
45	24	0	0.25810152292251587
45	26	0	0.37178361415863037
45	30	1	0.3164982795715332
45	41	0	0.29390496015548706
45	53	1	0.26693248748779297
45	68	2	0.2950651943683624
45	127	1	0.2869788408279419
45	138	1	0.3399465084075928
45	151	2	0.2800711989402771
45	168	3	0.34602007269859314
45	199	1	0.362760990858078
45	210	1	0.2941397726535797
45	262	1	0.32010623812675476
45	293	1	0.2602887749671936
45	294	3	0.3249382972717285
45	302	1	0.34788861870765686
45	326	1	0.34412500262260437
45	327	0	0.2867313623428345
45	330	1	0.3382819890975952
45	333	1	0.3102649450302124
45	335	0	0.29801496863365173
45	444	0	0.2852606177330017
45	445	0	0.28314632177352905
45	459	1	0.2903321385383606
45	467	0	0.2995556890964508
45	469	0	0.2652808129787445
45	470	1	0.30035707354545593
45	534	0	0.3231152892112732
45	555	1	0.29413139820098877
45	558	0	0.3389618992805481
45	571	0	0.3458590805530548
45	588	3	0.29558539390563965
45	589	1	0.33599695563316345
45	591	2	0.30153852701187134
45	602	1	0.3126215636730194
45	604	3	0.29751792550086975
45	619	1	0.2923097014427185
45	627	0	0.3059297204017639
45	629	0	0.3471353352069855
45	632	3	0.2740694582462311
45	641	3	0.3366611897945404
45	655	0	0.31150323152542114
45	669	1	0.2926558554172516
45	670	0	0.30643361806869507
45	672	3	0.29840174317359924
45	679	2	0.286079078912735
45	682	1	0.2992478013038635
45	694	0	0.2794514000415802
45	696	3	0.31940266489982605
45	698	2	0.285377562046051
45	702	1	0.3172242343425751
45	710	1	0.35491907596588135
45	720	1	0.29891178011894226
45	724	3	0.30022114515304565
45	739	3	0.29295411705970764
45	768	0	0.33563366532325745
45	773	0	0.3595123887062073
45	797	2	0.323419988155365
45	817	0	0.2704481780529022
45	823	1	0.31618306040763855
45	834	0	0.3318099081516266
45	863	0	0.2974870502948761
45	879	3	0.35418444871902466
45	900	2	0.2773958146572113
45	1013	3	0.30996668338775635
45	1077	1	0.29481416940689087
45	1096	1	0.2781490981578827
45	1114	0	0.2815030515193939
45	1123	0	0.3216327726840973
45	1136	0	0.3772600591182709
45	1148	2	0.26835426688194275
45	1149	2	0.2645527124404907
45	1158	1	0.2960240840911865
45	1160	1	0.3294750452041626
45	1175	2	0.2641860842704773
45	1176	1	0.30157893896102905
45	1178	0	0.3164072036743164
45	1181	0	0.3104589879512787
45	1183	0	0.3208516240119934
45	1184	0	0.3032536506652832
45	1186	0	0.2886198163032532
45	1193	0	0.32469478249549866
45	1194	3	0.28259745240211487
45	1195	2	0.28445371985435486
45	1210	2	0.2850072383880615
45	1236	1	0.318645715713501
45	1255	1	0.3186790645122528
45	1279	1	0.277071088552475
45	1280	1	0.27370092272758484
45	1302	0	0.318589985370636
45	1312	2	0.29727238416671753
45	1313	1	0.2989634573459625
45	1314	1	0.3101223409175873
45	1397	0	0.29426413774490356
45	1433	2	0.28135907649993896
45	1574	0	0.31237027049064636
45	1577	2	0.28570127487182617
45	1598	2	0.3136284649372101
45	1604	3	0.2863069772720337
45	1606	3	0.3566054403781891
45	1632	0	0.31903383135795593
45	1680	0	0.32147619128227234
45	1700	0	0.3274926245212555
45	1723	0	0.3422611951828003
45	1771	1	0.2788066565990448
45	1774	1	0.2797122597694397
45	1825	1	0.27138301730155945
45	1826	1	0.28979694843292236
45	1829	3	0.32038408517837524
45	1847	1	0.29072076082229614
45	1850	0	0.285038024187088
45	1852	1	0.33117979764938354
45	1878	2	0.29044032096862793
45	1922	2	0.2835773527622223
45	1958	1	0.34924018383026123
45	1959	1	0.29007789492607117
45	1961	1	0.32971060276031494
45	1969	0	0.3026929795742035
45	1982	1	0.2705032229423523
45	2043	1	0.3132738173007965
45	2091	0	0.2648541033267975
45	2094	3	0.2980772852897644
45	2137	1	0.290181428194046
45	2158	3	0.3123796284198761
45	2257	0	0.2972886860370636
45	2295	1	0.28815993666648865
45	2432	0	0.27804774045944214
45	2475	2	0.30576571822166443
45	2559	0	0.31518447399139404
45	2587	0	0.32744714617729187
45	2596	1	0.30522459745407104
45	2637	1	0.2677907943725586
45	2672	0	0.29576584696769714
45	2722	1	0.304108589887619
45	2735	1	0.32998955249786377
45	2761	1	0.36660343408584595
45	2772	1	0.320173978805542
45	2806	0	0.31045737862586975
45	2870	0	0.30983853340148926
45	2872	0	0.28016501665115356
45	2880	1	0.26709315180778503
45	2893	3	0.329154908657074
45	2937	1	0.3480452299118042
45	2961	3	0.2907761037349701
45	3005	0	0.3234860301017761
45	3017	0	0.3666791319847107
45	3052	0	0.26045849919319153
45	3058	0	0.3947673738002777
45	3073	1	0.27283772826194763
45	3115	0	0.33271732926368713
45	3139	0	0.3078300654888153
45	3217	1	0.311556339263916
45	3263	1	0.28262919187545776
45	3325	2	0.28125646710395813
